Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Type,Start Time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,Jump Count,Total Grit,Average Flow,Flagged,Average Elapsed Speed,Dirt Distance,Newly Explored Distance,Newly Explored Dirt Distance,Activity Count,Total Steps,Carbon Saved,Pool Length,Training Load,Intensity,Average Grade Adjusted Pace,Timer Time,Total Cycles,Media
5683101351,"Jul 25, 2021, 8:08:33 AM",Morning Run,Run,,2653,7.37,,,false,,,activities/6045422227.gpx.gz,,,2653.0,2067.0,7373.5,8.199999809265137,3.567247152328491,14.140000343322754,14.84000015258789,510.29998779296875,524.9000244140625,6.599999904632568,-0.009493456222116947,,,85.0,80.95783233642578,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,7386.2998046875,,,,,,,,,,,,,,,,,,,,,,,,,,,2.779306411743164,,,,,,,,,,,,,""
5689894328,"Jul 26, 2021, 6:21:33 AM",Morning Run,Run,,2021,6.04,,,false,,,activities/6052524155.gpx.gz,,,2021.0,1852.0,6048.60009765625,5.099999904632568,3.2659826278686523,62.599998474121094,83.19999694824219,377.20001220703125,426.79998779296875,12.300000190734863,-0.3405746817588806,,,109.0,81.24137878417969,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,6123.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.99287486076355,,,,,,,,,,,,,""
5699066778,"Jul 28, 2021, 5:46:54 AM",Morning Run,Run,,3714,10.21,,,false,,,activities/6062073417.gpx.gz,,,3714.0,3422.0,10216.900390625,10.800000190734863,2.985651731491089,154.8000030517578,176.1999969482422,235.39999389648438,374.3999938964844,50.0,-0.20945687592029572,,,90.0,81.31311798095703,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,10733.7998046875,,,,,,,,,,,,,,,,,,,,,,,,,,,2.75091552734375,,,,,,,,,,,,,""
5706305495,"Jul 29, 2021, 6:36:51 AM",Morning Run,Run,,3197,6.97,,,false,,,activities/6069684625.gpx.gz,,,3197.0,2481.0,6977.0,8.699999809265137,2.8121724128723145,96.5999984741211,117.19999694824219,176.1999969482422,258.79998779296875,33.29999923706055,-0.2952558398246765,,,84.0,79.29908752441406,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,7280.5,,,,,,,,,,,,,,,,,,,,,,,,,,,2.182358503341675,,,,,,,,,,,,,""
5709935700,"Jul 30, 2021, 9:17:10 AM",Lunch Run,Run,,1402,3.61,,,false,,,activities/6073532155.gpx.gz,,,1402.0,1289.0,3616.699951171875,4.699999809265137,2.805818557739258,14.800000190734863,15.800000190734863,72.5999984741211,84.4000015258789,14.300000190734863,-0.027649514377117157,,,84.0,79.09677124023438,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,3630.5,,,,,,,,,,,,,,,,,,,,,,,,,,,2.579671859741211,,,,,,,,,,,,,""
5712614909,"Jul 30, 2021, 8:24:00 PM",Emilie Forced Me To Run,Run,"",685,0.63,,,false,,,activities/6076390193.gpx.gz,,,685.0,185.0,633.5,4.199999809265137,3.4243242740631104,2.200000047683716,0.800000011920929,64.19999694824219,67.80000305175781,11.100000381469727,0.2209944725036621,,,82.0,80.09658813476562,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,640.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9248175024986267,,,,,,,,,,,,,""
5714151075,"Jul 31, 2021, 7:18:58 AM",Morning Run,Run,,1881,4.31,,,false,,,activities/6078047288.gpx.gz,,,1881.0,1423.0,4310.0,7.5,3.0288124084472656,21.200000762939453,15.0,50.599998474121094,65.5999984741211,4.099999904632568,0.14385150372982025,,,84.0,79.12212371826172,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,4341.89990234375,,,,,,,,,,,,,,,,,,,,,,,,,,,2.291334390640259,,,,,,,,,,,,,""
5724917285,"Aug 2, 2021, 7:10:07 AM",Morning Run,Run,,1249,4.36,,,false,,,activities/6089411002.gpx.gz,,,1249.0,1249.0,4364.89990234375,5.099999904632568,3.494715690612793,4.099999904632568,9.199999809265137,36.400001525878906,45.70000076293945,2.5999999046325684,-0.11684116721153259,,,87.0,81.87560272216797,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,4361.2998046875,,,,,,,,,,,,,,,,,,,,,,,,,,,3.494715690612793,,,,,,,,,,,,,""
5730445718,"Aug 3, 2021, 7:54:29 AM",Morning Run,Run,,1938,6.54,,,false,,,activities/6095193802.gpx.gz,,,1938.0,1879.0,6544.60009765625,7.5,3.483022928237915,10.399999618530273,31.399999618530273,-25.399999618530273,3.5999999046325684,3.299999952316284,-0.32087522745132446,,,83.0,79.95671081542969,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,6518.89990234375,,,,,,,,,,,,,,,,,,,,,,,,,,,3.376986503601074,,,,,,,,,,,,,""
5749334908,"Aug 6, 2021, 5:09:32 PM",Morning Run,Run,,2520,8.13,,,false,,,activities/6114908080.gpx.gz,,,2520.0,2430.0,8131.60009765625,4.099999904632568,3.3463375568389893,32.79999923706055,48.400001525878906,-22.799999237060547,10.0,18.5,-0.1918441653251648,,,84.0,79.52865600585938,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,8166.10009765625,,,,,,,,,,,,,,,,,,,,,,,,,,,3.226825475692749,,,,,,,,,,,,,""
